,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,number,street,city,district,postcode,latGold,lonGold
4053,1073,1073,1073,2760,CANAL DE COCAIA,SAO PAULO,GRAJAU,,-23.73915,-46.66679
4054,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4055,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4056,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
4057,9995,9995,9995,,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.482678,-46.471655
4058,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
4059,211,211,211,SN,RUA JANE VANINE CAPOZI,SAO PAULO,PARELHEIROS,,-23.86868,-46.679316
4060,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
4061,9199,9199,9199,5550,AVENIDA CORONEL SEZEFREDO FAGUNDES,SAO PAULO,TREMEMBE,,-23.435937,-46.59476
4062,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4063,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
4064,728,728,728,1414,RUA JUSA DO,SAO PAULO,PARELHEIROS,,-23.821185,-46.749788
4065,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
4066,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4067,8959,8959,8959,4215,AVENIDA MORVAN DIAS DE FIGUEIREDO,SAO PAULO,VILA MARIA,,-23.514886,-46.556889
4068,5206,5206,5206,S/N,RUA ALVARENGA,SAO PAULO,PEDREIRA,,-23.713869,-46.634922
4069,5293,5293,5293,404,RUA PROFESSOR LUIZ PEREIRA BARRETO NETO,SAO PAULO,CIDADE ADEMAR,,-23.670012,-46.651609
4070,2874,2874,2874,378,RUA CACHOEIRA VIDA NOVA,SAO PAULO,RAPOSO TAVARES,,-23.585237,-46.802641
4071,1767,1767,1767,       189,ITAMANDUABA,SAO PAULO,CAMPO LIMPO,,-23.621727,-46.756936
4072,10238,10238,10238,      1511,JARDIM TAMOIO,SAO PAULO,JOSE BONIFACIO,,-23.553075,-46.431289
4073,815,815,815,11,ESTRADA DO JACEGUAVA,SAO PAULO,PARELHEIROS,,-23.775693,-46.723972
4074,3436,3436,3436,53,RUA JOAO CORREA DONA SILVA,SAO PAULO,VILA SONIA,,-23.590814,-46.744393
4075,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4076,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4077,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
4078,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4079,8305,8305,8305,      3531,NOVA CANTAREIRA,SAO PAULO,TUCURUVI,,-23.468047,-46.616793
4080,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4081,5855,5855,5855,757,ROMAO PUIGGARI,SAO PAULO,SACOMA,,-23.625128,-46.609739
4082,4417,4417,4417,        27,FRANCISCO ALVES PEREIRA,SAO PAULO,CACHOEIRINHA,,-23.463475,-46.667936
4083,4188,4188,4188,8,RUA CONCEICAO DE JACAREI,SAO PAULO,FREGUESIA DO O,,-23.480306,-46.696868
4084,749,749,749,601,RUA RENE CASTERA,SAO PAULO,JARDIM ANGELA,,-23.750653,-46.776956
4085,8651,8651,8651,1071,AVENIDA JOAO XXIII,SAO PAULO,VILA FORMOSA,,-23.571039,-46.531171
4086,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4087,5216,5216,5216,       406,CARDOZO DE MELLO NETO,SAO PAULO,PEDREIRA,,-23.699788,-46.643145
4088,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4089,9390,9390,9390,50,RUA SEBASTIAO MARCHESONI,SAO PAULO,ARICANDUVA,,-23.586889,-46.511469
4090,4840,4840,4840,571,CAETANO NOGUEIRA DONA COSTA,SAO PAULO,CACHOEIRINHA,,-23.454213,-46.662461
4091,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4092,8943,8943,8943,SN,LAMARAO,SAO PAULO,JACANA,,-23.470359,-46.564245
4093,6941,6941,6941,1754,RUA BATISTA FERGUSIO,SAO PAULO,SAPOPEMBA,,-23.625387,-46.505204
4094,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4095,3991,3991,3991,420,RUA PADRE CHICO,SAO PAULO,PERDIZES,,-23.529197,-46.683239
4096,1393,1393,1393,440,RUA ANTONIO VIEIRA MISTURA,SAO PAULO,JARDIM SAO LUIS,,-23.679831,-46.738339
4097,10013,10013,10013,       529,ADRIANO BERTOZZI,SAO PAULO,PARQUE DO CARMO,,-23.572369,-46.45231
4098,5373,5373,5373,      2200,ALDA,SAO PAULO,PEDREIRA,,-23.702508,-46.624694
4099,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4100,936,936,936,        32,MARTINS,SAO PAULO,GRAJAU,,-23.787528,-46.692482
4101,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
4102,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4103,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
4104,10081,10081,10081,2442,VICTORIO SANTIM,SAO PAULO,ITAQUERA,,-23.554444,-46.44835
4105,11219,11219,11219,6020,INACIO MONTEIRO,SAO PAULO,CIDADE TIRADENTES,,-23.590358,-46.382277
4106,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
4107,10343,10343,10343,60,RUA TRISTAO GAGO,SAO PAULO,LAJEADO,,-23.540615,-46.415522
4108,7956,7956,7956,717,AVENIDA PAES DE BARROS,SAO PAULO,MOOCA,,-23.561561,-46.598493
4109,5037,5037,5037,SN,MARIA MOASSAB BARBOUR,SAO PAULO,GRAJAU,,-23.744412,-46.660168
4110,3741,3741,3741,87,CACHOEIRO DO ITAPEMIRM,SAO PAULO,JARAGUA,,-23.472253,-46.755499
4111,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
4112,499,499,499,9950,EST ITAPECERICA DE,SAO PAULO,CAPAO REDONDO,,-23.68553,-46.80068
4113,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
4114,10012,10012,10012,1195,AVENIDA ADRIANO BERTOZZI,SAO PAULO,PARQUE DO CARMO,,-23.574839,-46.455384
4115,7480,7480,7480,80,RUA DOS LIRIOS,SAO PAULO,IGUATEMI,,-23.62333,-46.41622
4116,9900,9900,9900,1A,AVENIDA EL REY,SAO PAULO,VILA JACUI,,-23.513168,-46.474381
4117,3541,3541,3541,110,RUA MAESTRO ITALO IZZO,SAO PAULO,JAGUARE,,-23.541006,-46.758858
4118,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
4119,9485,9485,9485,       524,JULIO MACEDO,SAO PAULO,CIDADE LIDER,,-23.55139,-46.509645
4120,3276,3276,3276,195,RUA MANUEL MARTINS COLLACO,SAO PAULO,RIO PEQUENO,,-23.571786,-46.777202
4121,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
4122,204,204,204,2,BENEDITO SCHUNCK,SAO PAULO,MARSILAC,,-23.880401,-46.741814
4123,4453,4453,4453,        96,JOAO PINTO FERREIRA,SAO PAULO,PERUS,,-23.407549,-46.764997
4124,4822,4822,4822,537,DARIO VILARES BARBOSA,SAO PAULO,CACHOEIRINHA,,-23.456643,-46.673714
4125,964,964,964,SN,DO BARRO BRANCO,SAO PAULO,GRAJAU,,-23.766957,-46.680627
4126,721,721,721,266,RUA BENJAMIM DIEMAR,SAO PAULO,PARELHEIROS,,-23.839513,-46.736228
4127,5034,5034,5034,       500,GUARACY TORRES,SAO PAULO,GRAJAU,,-23.758547,-46.661234
4128,5631,5631,5631,981,IBIRAPUERA,SAO PAULO,MOEMA,,-23.595402,-46.654256
4129,9242,9242,9242,SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,TREMEMBE,,-23.420512,-46.590798
4130,1860,1860,1860,164,RUA MINISTÉRIO HEITOR BASTOS TIGRE,SAO PAULO,VILA SONIA,,-23.603858,-46.737443
4131,5373,5373,5373,      2200,ALDA,SAO PAULO,PEDREIRA,,-23.702508,-46.624694
4132,8890,8890,8890,       487,FRANCISCO RODRIGUES,SAO PAULO,JACANA,,-23.470867,-46.580037
4133,1009,1009,1009,120,JOSE JULIO MENDES,SAO PAULO,GRAJAU,,-23.750872,-46.679568
4134,5519,5519,5519,440,RUA CORIOLANO DURAND,SAO PAULO,JABAQUARA,,-23.652683,-46.655853
4135,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4136,742,742,742,18,PROJETADA,SAO PAULO,PARELHEIROS,,-23.792839,-46.731302
4137,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
4138,740,740,740,        32,CARLOS JORGE SCHMIDT,SAO PAULO,PARELHEIROS,,-23.79193,-46.734728
4139,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
4140,5623,5623,5623,       512,JANDIRA,SAO PAULO,MOEMA,,-23.608802,-46.660374
4141,3276,3276,3276,195,RUA MANUEL MARTINS COLLACO,SAO PAULO,RIO PEQUENO,,-23.571786,-46.777202
4142,1028,1028,1028,345,AVENIDA JOAQUIM NAPOLEAO MACHADO,SAO PAULO,GRAJAU,,-23.734754,-46.681683
4143,9585,9585,9585,2,RUA INDAIA GRANDE,SAO PAULO,CIDADE LIDER,,-23.567102,-46.476568
4144,9122,9122,9122,SN,RUA DELMAR SOARES,SAO PAULO,MANDAQUI,,-23.455329,-46.643568
4145,4218,4218,4218,853,CORIOLANO,SAO PAULO,LAPA,,-23.526098,-46.693879
4146,3634,3634,3634,SN,RUA FRANCISCO OLAVO DE ASSIS,SAO PAULO,JAGUARA,,-23.50573,-46.761803
4147,6252,6252,6252,515,RUA JOSE ANTONIO VALADARES,SAO PAULO,SACOMA,,-23.645944,-46.590909
4148,7800,7800,7800,621,RUA VITORINO CARMILO,SAO PAULO,SANTA CECILIA,,-23.531772,-46.652333
4149,4027,4027,4027,444,RUA ENGENHEIRO EDGAR EGIDIO DE SOUSA,SAO PAULO,CONSOLACAO,,-23.543,-46.664473
4150,3776,3776,3776,      1751,AGENOR COUTO DE MAGALHAES,SAO PAULO,JARAGUA,,-23.47115,-46.743459
4151,5373,5373,5373,      2200,ALDA,SAO PAULO,PEDREIRA,,-23.702508,-46.624694
4152,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4153,5720,5720,5720,SN,RUA ANDRE PUJOS,SAO PAULO,SACOMA,,-23.658007,-46.613201
4154,1435,1435,1435,16,RUA MOURISCA,SAO PAULO,JARDIM SAO LUIS,,-23.658991,-46.730972
4155,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4156,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
4157,4263,4263,4263,        13,SAO LADISLAU,SAO PAULO,LIMAO,,-23.495675,-46.674841
4158,10721,10721,10721,2737,AVENIDA DOUTOR JOSE ARTHUR DONA NOVA,SAO PAULO,JARDIM HELENA,,-23.474758,-46.424325
4159,805,805,805,82,RUA PEDRO SCHIMITD,SAO PAULO,PARELHEIROS,,-23.849375,-46.696163
4160,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
4161,9962,9962,9962,49,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.478662,-46.494123
4162,3262,3262,3262,68,RUA PEDRO ALEXANDRINO SOARES,SAO PAULO,RAPOSO TAVARES,,-23.581723,-46.789091
4163,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
4164,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
4165,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4166,9957,9957,9957,158,RUA ABAIRA,SAO PAULO,ERMELINO MATARAZZO,,-23.493263,-46.49113
4167,1944,1944,1944,117,RUA XAVIER DE MATOS,SAO PAULO,SOCORRO,,-23.672208,-46.709505
4168,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4169,8536,8536,8536,990,SERRA DE BRAGANCA,SAO PAULO,TATUAPE,,-23.544546,-46.565566
4170,1446,1446,1446,1419,PIRAJUSSARAVALO VELHO,SAO PAULO,CAPAO REDONDO,,-23.647506,-46.788757
4171,5028,5028,5028,153,JOAO LANG,SAO PAULO,PARELHEIROS,,-23.867688,-46.652727
4172,5720,5720,5720,SN,RUA ANDRE PUJOS,SAO PAULO,SACOMA,,-23.658007,-46.613201
4173,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4174,9966,9966,9966,47,BATUIRA DO CAMPO,SAO PAULO,ERMELINO MATARAZZO,,-23.479084,-46.493557
4175,8206,8206,8206,733,VOLUNTARIOS DONA PATRIA,SAO PAULO,SANTANA,,-23.513391,-46.626397
4176,8496,8496,8496,866,RUA HERVAL,SAO PAULO,BELEM,,-23.540395,-46.586844
4177,725,725,725,33,RUA PEDRO ROSCHEL,SAO PAULO,PARELHEIROS,,-23.82693,-46.730473
4178,208,208,208,1693,ESTRADA GRANJA SAIKI,SAO PAULO,PARELHEIROS,,-23.863568,-46.711608
4179,8614,8614,8614,21,ACACIO CARISTO,SAO PAULO,SAO LUCAS,,-23.583031,-46.539099
4180,7907,7907,7907,SN,RUA ALEXANDRINO DONA SILVEIRA BUENO,SAO PAULO,CAMBUCI,,-23.565395,-46.614274
4181,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
4182,815,815,815,11,ESTRADA DO JACEGUAVA,SAO PAULO,PARELHEIROS,,-23.775693,-46.723972
4183,2250,2250,2250,139,RUA DEPUTADO MARTINS RODRIGUES,SAO PAULO,SANTO AMARO,,-23.641098,-46.676784
4184,10000,10000,10000,133,CAUCASICA,SAO PAULO,VILA JACUI,,-23.485644,-46.467764
4185,3653,3653,3653,842,JOSE VENANCIO DIAS CORONEL,SAO PAULO,SAO DOMINGOS,,-23.481998,-46.762672
4186,1972,1972,1972,180,RUA DOUTOR FRANCISCO LOUREIRO,SAO PAULO,CIDADE DUTRA,,-23.719513,-46.679341
4187,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
4188,5601,5601,5601,274,MAJOR FREIRE,SAO PAULO,SAUDE,,-23.62789,-46.638248
4189,3228,3228,3228,101,PIRAPORA,SAO PAULO,ANHANGUERA,,-23.427349,-46.798978
4190,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
4191,11222,11222,11222,S/N,RUA ALFONSE JOAILLER,SAO PAULO,CIDADE TIRADENTES,,-23.587035,-46.380936
4192,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4193,1247,1247,1247,       922,EUNICE BECHARA DE OLIVEIRA,SAO PAULO,CAPAO REDONDO,,-23.673805,-46.77518
4194,810,810,810,913,PIRAJU,SAO PAULO,PARELHEIROS,,-23.803346,-46.724973
4195,4027,4027,4027,444,RUA ENGENHEIRO EDGAR EGIDIO DE SOUSA,SAO PAULO,CONSOLACAO,,-23.543,-46.664473
4196,6497,6497,6497,794,RUA FRANCISCO REBELO,SAO PAULO,VILA PRUDENTE,,-23.603126,-46.559118
4197,2323,2323,2323,205,RUA DOS CHANES,SAO PAULO,MOEMA,,-23.613167,-46.668502
4198,5720,5720,5720,SN,RUA ANDRE PUJOS,SAO PAULO,SACOMA,,-23.658007,-46.613201
4199,3213,3213,3213,371,LUIZ DOMINGUES DE CASTRO,SAO PAULO,ANHANGUERA,,-23.441777,-46.793871
4200,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
4201,9122,9122,9122,SN,RUA DELMAR SOARES,SAO PAULO,MANDAQUI,,-23.455329,-46.643568
4202,734,734,734,10,RUA AMARO ALVES DO ROSARIO,SAO PAULO,PARELHEIROS,,-23.813611,-46.734151
4203,4826,4826,4826,2720,GENERAL PENHA BRASIL,SAO PAULO,BRASILANDIA,,-23.45149,-46.675882
4204,212,212,212,        45,JANE VANINE CAPOZI,SAO PAULO,PARELHEIROS,,-23.868805,-46.678967
4205,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4206,7456,7456,7456,144,ANECY ROCHA,SAO PAULO,IGUATEMI,,-23.602114,-46.438241
4207,8698,8698,8698,533,DIAMANTE PRETO,SAO PAULO,CARRAO,,-23.539237,-46.550712
4208,2311,2311,2311,561,RUA OTAVIO TARQUINIO DE SOUZA,SAO PAULO,CAMPO BELO,,-23.615823,-46.67117
4209,8451,8451,8451,160,RUA DOUTOR GABRIEL DE RESENDE,SAO PAULO,AGUA RASA,,-23.571529,-46.565093
4210,3308,3308,3308,1901,PRQ DARCY REIS,SAO PAULO,RIO PEQUENO,,-23.574428,-46.773206
4211,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4212,803,803,803,21,RUA NICOLAU LORIN,SAO PAULO,PARELHEIROS,,-23.853512,-46.695767
4213,10512,10512,10512,S/N,RUA DENER,SAO PAULO,VILA JACUI,,-23.483985,-46.458149
4214,10328,10328,10328,10,FELICIANO DE MENDONCA,SAO PAULO,GUAIANASES,,-23.554947,-46.401007
4215,5373,5373,5373,      2200,ALDA,SAO PAULO,PEDREIRA,,-23.702508,-46.624694
4216,5360,5360,5360,        77,GUATAMBUS,SAO PAULO,PEDREIRA,,-23.712991,-46.622907
4217,4080,4080,4080,447,RUA FELIX GUILHEM,SAO PAULO,LAPA,,-23.5169,-46.703153
4218,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4219,7012,7012,7012,45,PRAÇA PIRES RODOVALHO,SAO PAULO,SAO RAFAEL,,-23.633767,-46.467229
4220,4383,4383,4383,50,RUA MANUEL INACIO ALVARENGA,SAO PAULO,BRASILANDIA,,-23.476653,-46.676472
4221,2203,2203,2203,97,RUA MOLIERE,SAO PAULO,CAMPO GRANDE,,-23.656513,-46.692426
4222,3826,3826,3826,220,CIDADE UNIVERSITARIA,SAO PAULO,BUTANTA,,-23.559705,-46.712005
4223,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4224,9208,9208,9208,03,TAMON,SAO PAULO,TREMEMBE,,-23.429874,-46.584243
4225,208,208,208,1693,ESTRADA GRANJA SAIKI,SAO PAULO,PARELHEIROS,,-23.863568,-46.711608
4226,2874,2874,2874,378,RUA CACHOEIRA VIDA NOVA,SAO PAULO,RAPOSO TAVARES,,-23.585237,-46.802641
4227,5026,5026,5026,2,RUA DOIS,SAO PAULO,PARELHEIROS,,-23.87856,-46.651063
4228,5685,5685,5685,71,RUA ARABE,SAO PAULO,SAUDE,,-23.603367,-46.637953
4229,812,812,812,31,SORIANO FUERTES,SAO PAULO,PARELHEIROS,,-23.819254,-46.705163
4230,721,721,721,266,RUA BENJAMIM DIEMAR,SAO PAULO,PARELHEIROS,,-23.839513,-46.736228
4231,1119,1119,1119,2725,SOARES DE SOUSA JUNIOR,SAO PAULO,JARDIM ANGELA,,-23.700368,-46.769112
4232,9035,9035,9035,391,CAPITAO BUSSE,SAO PAULO,JACANA,,-23.477564,-46.561125
4233,9763,9763,9763,4,GALERA,SAO PAULO,PENHA,,-23.497514,-46.516621
4234,11582,11582,11582,        87,MANUEL FELIX DE LIMA,SAO PAULO,JARDIM HELENA,,-23.478051,-46.384025
4235,9242,9242,9242,SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,TREMEMBE,,-23.420512,-46.590798
4236,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4237,720,720,720,S/N,SINFONIA MILITAR TRAV H,SAO PAULO,PARELHEIROS,,-23.803575,-46.764608
4238,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4239,472,472,472,      1754,LUAR DO SERTAO,SAO PAULO,CAPAO REDONDO,,-23.691275,-46.798242
4240,9763,9763,9763,4,GALERA,SAO PAULO,PENHA,,-23.497514,-46.516621
4241,4216,4216,4216,1109,RUA VIRAJUBA,SAO PAULO,BRASILANDIA,,-23.461916,-46.69535
4242,203,203,203,101,RUA ENRIQUE AMORIM,SAO PAULO,PARELHEIROS,,-23.867041,-46.75333
4243,9122,9122,9122,SN,RUA DELMAR SOARES,SAO PAULO,MANDAQUI,,-23.455329,-46.643568
4244,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4245,9445,9445,9445,99,PRACA BAUXITA,SAO PAULO,VILA MATILDE,,-23.545484,-46.519132
4246,8248,8248,8248,466,RUA LAGOA PANEMA,SAO PAULO,VILA GUILHERME,,-23.504281,-46.604975
4247,8943,8943,8943,SN,LAMARAO,SAO PAULO,JACANA,,-23.470359,-46.564245
4248,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4249,2180,2180,2180,457,RUA FRANCISCO PRETO,SAO PAULO,VILA SONIA,,-23.603212,-46.726772
4250,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4251,7573,7573,7573,894,RUA FRANCISCO JOSE VIANA,SAO PAULO,CIDADE TIRADENTES,,-23.611801,-46.396406
4252,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
4253,11172,11172,11172,300,CAVALEIRO DE JORGE,SAO PAULO,CIDADE TIRADENTES,,-23.58085,-46.398874
4254,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4255,1092,1092,1092,S/N,RUA AGUILAS,SAO PAULO,JARDIM ANGELA,,-23.694744,-46.791412
4256,7442,7442,7442,441,PRIMO BAUDINI,SAO PAULO,IGUATEMI,,-23.598792,-46.447764
4257,4826,4826,4826,2720,GENERAL PENHA BRASIL,SAO PAULO,BRASILANDIA,,-23.45149,-46.675882
4258,808,808,808,,RUA BELEM,SAO PAULO,PARELHEIROS,,-23.826053,-46.700713
4259,8578,8578,8578,325,RUA ORLANDO CALISTO,SAO PAULO,SAO LUCAS,,-23.591824,-46.55416
4260,5028,5028,5028,153,JOAO LANG,SAO PAULO,PARELHEIROS,,-23.867688,-46.652727
4261,5031,5031,5031,         2,AMIZADE,SAO PAULO,GRAJAU,,-23.806643,-46.640582
4262,1517,1517,1517,765,ESTRADA DO CAMPO LIMPO,SAO PAULO,CAMPO LIMPO,,-23.64853,-46.761278
4263,4584,4584,4584,        10,JOAO RODRIGUES DE ABREU,SAO PAULO,PERUS,,-23.40264,-46.74836
4264,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4265,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4266,9621,9621,9621,850,AVENIDA WALDEMAR TIETZ,SAO PAULO,ARTUR ALVIM,,-23.549736,-46.485647
4267,7364,7364,7364,10,DOS LIRIOS,SAO PAULO,SAO RAFAEL,,-23.638449,-46.447187
4268,8929,8929,8929,587,PAULINO DE BRITO,SAO PAULO,VILA MEDEIROS,,-23.476614,-46.577171
4269,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4270,6246,6246,6246,70,RUA GASTAO FORMENTI,SAO PAULO,SACOMA,,-23.648117,-46.594612
4271,8145,8145,8145,361,AVENIDA CORONEL MANUEL PY,SAO PAULO,MANDAQUI,,-23.471744,-46.645462
4272,8043,8043,8043,488,RUA VICHY,SAO PAULO,CASA VERDE,,-23.503974,-46.660149
4273,3445,3445,3445,30,RUA GERTRUDES CUNHA,SAO PAULO,RIO PEQUENO,,-23.576325,-46.758506
4274,5198,5198,5198,381,RUA DOM JOAO BATISTA NERI,SAO PAULO,PEDREIRA,,-23.694058,-46.655477
4275,10714,10714,10714,1390,KUMAKI AOKI,SAO PAULO,JARDIM HELENA,,-23.479181,-46.416004
4276,7661,7661,7661,602,RUA ALMIRANTE MARQUES DE LEAO,SAO PAULO,BELA VISTA,,-23.562045,-46.649159
4277,808,808,808,,RUA BELEM,SAO PAULO,PARELHEIROS,,-23.826053,-46.700713
4278,8612,8612,8612,1825,RUA SOLIDONIO LEITE,SAO PAULO,SAO LUCAS,,-23.584239,-46.540873
4279,9137,9137,9137,96,RUA FREDERICO ESTEBAN JR,SAO PAULO,TREMEMBE,,-23.446779,-46.613172
4280,728,728,728,1414,RUA JUSA DO,SAO PAULO,PARELHEIROS,,-23.821185,-46.749788
4281,5030,5030,5030,SN,ESTRADA DO CURUCUTU,SAO PAULO,PARELHEIROS,,-23.87646,-46.633957
4282,5026,5026,5026,2,RUA DOIS,SAO PAULO,PARELHEIROS,,-23.87856,-46.651063
4283,994,994,994,93,RUA ANTONIO FELIPE FILHO,SAO PAULO,GRAJAU,,-23.749252,-46.690288
4284,7495,7495,7495,8,RUA GOLFO DONA CALIFORNIA,SAO PAULO,IGUATEMI,,-23.622459,-46.413492
4285,9997,9997,9997,313,JAPICHAUA,SAO PAULO,VILA JACUI,,-23.481621,-46.470061
4286,8808,8808,8808,174,RUA SOLDADO ANTONIO ROMANO DE OLIVEIRA,SAO PAULO,VILA MARIA,,-23.512666,-46.573356
4287,7480,7480,7480,80,RUA DOS LIRIOS,SAO PAULO,IGUATEMI,,-23.62333,-46.41622
4288,7011,7011,7011,400,RUA LOURENCO LEITE PENTEADO,SAO PAULO,SAO RAFAEL,,-23.633406,-46.468582
4289,9242,9242,9242,SN,ENGENHEIRO ANTONIO DE TOLEDO,SAO PAULO,TREMEMBE,,-23.420512,-46.590798
4290,4548,4548,4548,160,FRANCISCO JOSE DE BARROS,SAO PAULO,PERUS,,-23.407671,-46.759642
4291,9237,9237,9237,100,CRISANTEMO,SAO PAULO,TREMEMBE,,-23.431378,-46.573848
