,Unnamed: 0,IDEND,ID_EDC,ID_LOGRADOURO,SIGLA_TIPO_LOGRADOURO,DESC_TIPO_LOGRADOURO,NOME_LOGRADOURO,NUMERO_IMOVEL,LETRA_IMOVEL,ID_BAIRRO_POPULAR,NUM_BAIRRO_POPULAR,NOME_BAIRRO_POPULAR,ID_BAIRRO_OFICIAL,NUM_BAIRRO_OFICIAL,TIPO_BAIRRO_OFICIAL,NOME_BAIRRO_OFICIAL,ID_REGIONAL,NOME_REGIONAL,CEP,GEOMETRIA,LONGITUDE,LATITUDE
109,720365,12103600006,751737,121036,RUA,RUA,VIRGEM PEREGRINA,6,,104,721,Maria Helena,9,998,Bairro,Paraúna,9,VENDA NOVA,31680260.0,"(-19.79734241890929, -43.99656516759141)",-19.79734241890929,-43.99656516759141
110,575320,04494400075G,676039,44944,RUA,RUA,MARTIM DE CARVALHO,75,G,152,776,Santo Agostinho,195,12,Seção Urbana,Décima Segunda,2,CENTRO-SUL,30190090.0,"(-19.930953667743392, -43.95022397185807)",-19.930953667743392,-43.95022397185807
111,506267,01032000066,541191,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,66,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30390085.0,"(-19.996626873886164, -43.960353791298054)",-19.996626873886164,-43.96035379129805
112,120241,07108100115,130628,71081,RUA,RUA,ITINGA,115,,169,793,São Salvador,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881650.0,"(-19.889842682737378, -44.01538032996153)",-19.889842682737378,-44.01538032996153
113,518381,10001600225,563546,100016,RUA,RUA,RADIALISTA ORLANDO CAVALCANTE,225,,38,643,Céu Azul,12,988,Bairro,Céu Azul,9,VENDA NOVA,31578440.0,"(-19.811004327641403, -44.006694724296786)",-19.811004327641403,-44.00669472429679
114,234190,12628500169,318701,126285,RUA,RUA,AQUILINO CARDINALI,169,,246,1168,Pilar,249,488,Bairro,do Pilar,1,BARREIRO,30390140.0,"(-20.000061142066645, -43.97528892691372)",-20.000061142066645,-43.97528892691372
115,21920,09776000088,896066,97760,RUA,RUA,JORNALISTA EUCLIDES DOS SANTOS,88,,54,661,Dom Silvério,64,928,Bairro,Dom Silvério,4,NORDESTE,31985170.0,"(-19.857056296674326, -43.90700096005259)",-19.85705629667433,-43.90700096005259
116,631663,01842200069,681362,18422,RUA,RUA,COTEGIPE,69,,327,1331,Horto Florestal,243,428,Vila,Edgard Werneck,3,LESTE,31035050.0,"(-19.90443559390398, -43.91431572699761)",-19.90443559390398,-43.91431572699761
117,604157,30192300250,666522,301923,BEC,BECO,M,250,,398,1407,Vila Átila de Paiva,251,629,Bairro,Diamante,1,BARREIRO,,"(-19.979285625926188, -44.03189753150554)",-19.979285625926188,-44.03189753150554
118,760777,30253300300,838214,302533,AVE,AVENIDA,MARCELO DINIZ XAVIER,300,,25,630,Califórnia,289,531,Bairro,Califórnia,5,NOROESTE,30855075.0,"(-19.926284075151877, -44.023162350333834)",-19.92628407515188,-44.02316235033384
119,188070,01867801334,238195,18678,RUA,RUA,CRISTINA,1334,,154,778,Santo Antônio,194,102,Seção Suburbana,Segunda,2,CENTRO-SUL,30330228.0,"(-19.945150468948295, -43.94249183798198)",-19.94515046894829,-43.94249183798198
120,54751,05157100353,6449,51571,RUA,RUA,PADRE MARINHO,353,,141,765,Santa Efigênia,182,13,Seção Urbana,Décima Terceira,2,CENTRO-SUL,30140040.0,"(-19.92559560136892, -43.923370217554556)",-19.92559560136892,-43.92337021755456
121,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
122,507666,01324200266,539803,13242,ALA,ALAMEDA,DAS CARIOTAS,266,,36,641,São Luíz,320,374,Bairro,São Luíz,8,PAMPULHA,31275240.0,"(-19.859142595830438, -43.97492369528924)",-19.85914259583044,-43.97492369528924
123,506267,01032000066,541191,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,66,,13,618,Belvedere,209,122,Bairro,Belvedere,7,OESTE,30390085.0,"(-19.996626873886164, -43.960353791298054)",-19.996626873886164,-43.96035379129805
124,148082,00709400140,318884,7094,RUA,RUA,JOSE AMERICO DE ALMEIDA,140,,26,631,Camargos,149,277,Bairro,Camargos,7,OESTE,30520230.0,"(-19.943685092020214, -44.013990937890604)",-19.94368509202021,-44.01399093789061
125,699485,01087811038,827269,10878,RUA,RUA,PADRE ARGEMIRO MOREIRA,11038,,210,906,Capitão Eduardo,276,887,Bairro,Capitão Eduardo,4,NORDESTE,31998250.0,"(-19.815578141770125, -43.87755713063318)",-19.815578141770125,-43.87755713063318
126,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
127,93928,30119100310,63435,301191,RUA,RUA,DA PAISAGEM,310,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320202.0,"(-19.98076342930144, -43.94495427288888)",-19.98076342930144,-43.94495427288888
128,740137,31259800290,883997,312598,RUA,RUA,GILVANDER MOREIRA,290,,251,1176,Granja Werneck,321,985,Bairro,Solimões,6,NORTE,31873752.0,"(-19.79801334422626, -43.91263755123041)",-19.79801334422626,-43.91263755123041
129,578546,09546201300,591319,95462,RUA,RUA,JOSE FLAUSINO,1300,,204,831,Jardim Vitória,67,776,Bairro,Vitória,4,NORDESTE,31970270.0,"(-19.863274993047558, -43.88031400033276)",-19.86327499304756,-43.88031400033276
130,267097,05056605310,298981,50566,AVE,AVENIDA,OTACILIO NEGRAO DE LIMA,5310,,124,742,Bandeirantes,49,307,Bairro,dos Bandeirantes,8,PAMPULHA,31340565.0,"(-19.85185562218181, -43.987914670443736)",-19.85185562218181,-43.987914670443736
131,26925,31356700179,896404,313567,BEC,BECO,FLOR DE SEDA,179,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,31873416.0,"(-19.80460905321319, -43.901342975028015)",-19.80460905321319,-43.901342975028015
132,38013,31285900005,852461,312859,RUA,RUA,BICUIBA,5,,425,1677,Vila Mangueiras,227,634,Bairro,Independência,1,BARREIRO,,"(-20.015738868787558, -44.03888487249853)",-20.01573886878756,-44.03888487249853
133,675654,10913700275,720091,109137,RUA,RUA,FAUNA,275,,47,654,Coqueiros,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881002.0,"(-19.89909753203986, -44.02572904905865)",-19.89909753203986,-44.02572904905865
134,707312,30266500113A,765258,302665,RUA,RUA,MARTA COSTA DA SILVA,113,A,259,1247,Tupi B,41,967,Bairro,Tupi,6,NORTE,31842700.0,"(-19.831812885365977, -43.91871565347629)",-19.831812885365977,-43.91871565347629
135,126090,05385400453,70349,53854,RUA,RUA,PINTO MARTINS,453,,361,1369,Oeste,150,234,Bairro,Jardinópolis,7,OESTE,30532140.0,"(-19.939240027105377, -44.006626430718846)",-19.939240027105377,-44.006626430718846
136,755858,04182000074,835093,41820,RUA,RUA,DEZ,74,,208,835,Confisco,46,43,Bairro,Confisco,8,PAMPULHA,31360630.0,"(-19.867156991940984, -44.02191069854013)",-19.867156991940984,-44.02191069854013
137,191894,03446400713,210990,34464,RUA,RUA,MANJERICAO,713,,97,714,Lindéia,290,639,Bairro,Lindéia,1,BARREIRO,30690510.0,"(-19.973121869738225, -44.048748034806586)",-19.973121869738225,-44.048748034806586
138,742563,31264501005,883125,312645,AVE,AVENIDA,DOS MILAGRES,1005,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,31873400.0,"(-19.810236906547296, -43.904386468893165)",-19.810236906547296,-43.904386468893165
139,266993,00739700261,293051,7397,RUA,RUA,JOAO SAMAHA,261,,161,785,São João Batista,273,908,Bairro,São João Batista,9,VENDA NOVA,31515393.0,"(-19.828455848141115, -43.96299139044755)",-19.828455848141115,-43.96299139044755
140,118130,05500900901,83499,55009,RUA,RUA,PRADOS,901,,31,636,Carlos Prates,159,104,Ex Colônia,Carlos Prates,5,NOROESTE,30710602.0,"(-19.916666467587092, -43.96171816225212)",-19.91666646758709,-43.96171816225212
141,708567,04182000035,794769,41820,RUA,RUA,DEZ,35,,208,835,Confisco,46,43,Bairro,Confisco,8,PAMPULHA,31360630.0,"(-19.867588958627806, -44.022029979876095)",-19.86758895862781,-44.022029979876095
142,319027,30308200343,450196,303082,RUA,RUA,JOSE SILVA PASSOS,343,,117,735,Nova Vista,242,830,Bairro,Boa Vista,3,LESTE,31070022.0,"(-19.8863654297039, -43.891917570969795)",-19.8863654297039,-43.8919175709698
143,339044,10016000365,189712,100160,RUA,RUA,ANTONIO ANGELO CAVANIS,365,,45,652,Braúnas,275,325,Bairro,Braúnas,8,PAMPULHA,31370300.0,"(-19.847804927804077, -43.99932311452256)",-19.84780492780408,-43.99932311452256
144,593930,12541500125,703124,125415,RUA,RUA,SANTA SECONDA,125,,267,1267,Acaiaca,325,766,Bairro,Belmonte,4,NORDESTE,31995080.0,"(-19.846001365050586, -43.892539061375295)",-19.846001365050583,-43.892539061375295
145,220517,06838200752,271603,68382,RUA,RUA,DAVID NASSER,752,,130,750,Planalto,28,899,Conjunto Habitacional,Marilene,6,NORTE,31720350.0,"(-19.832428281300807, -43.9543438314345)",-19.832428281300807,-43.9543438314345
146,552931,08973700035A,97273,89737,RUA,RUA,JOSE DA SILVA BRASIL,35,A,123,741,Palmeiras,211,498,Bairro,Palmeiras,7,OESTE,30575650.0,"(-19.977354156310852, -43.98151539572926)",-19.97735415631085,-43.98151539572926
147,621480,10456500500,706440,104565,AVE,AVENIDA,CORONEL OSCAR PASCHOAL,500,,36,641,São Luíz,320,374,Bairro,São Luíz,8,PAMPULHA,31275025.0,"(-19.86631851473088, -43.97341845704201)",-19.86631851473088,-43.97341845704201
148,402711,07003500357,79059,70035,RUA,RUA,TURQUESA,357,,132,752,Prado,159,104,Ex Colônia,Carlos Prates,7,OESTE,30411177.0,"(-19.927560000916976, -43.96155246950029)",-19.927560000916976,-43.96155246950029
149,275011,06751200021,370984,67512,AVE,AVENIDA,TERESA CRISTINA,21,,224,1144,Santa Margarida,221,200,Bairro,do Barreiro,1,BARREIRO,30410600.0,"(-19.970440383606412, -44.01690810871488)",-19.97044038360641,-44.01690810871488
150,729898,01087804275,857320,10878,RUA,RUA,PADRE ARGEMIRO MOREIRA,4275,,136,759,Ribeiro de Abreu,42,919,Bairro,Antônio Ribeiro de Abreu,4,NORDESTE,31995162.0,"(-19.83803702296237, -43.89653499488818)",-19.83803702296237,-43.89653499488818
151,699484,01087811178,827268,10878,RUA,RUA,PADRE ARGEMIRO MOREIRA,11178,,210,906,Capitão Eduardo,276,887,Bairro,Capitão Eduardo,6,NORTE,31998250.0,"(-19.814826319381567, -43.87841179527358)",-19.814826319381567,-43.87841179527358
152,438472,08641000074,405384,86410,RUA,RUA,MACHACALIS,74,,216,1065,Jardim Guanabara,38,896,Bairro,Jardim Guanabara,6,NORTE,31742354.0,"(-19.827455170008584, -43.93013797586248)",-19.827455170008584,-43.93013797586248
153,302425,01761900487,434442,17619,RUA,RUA,CORONEL ANTONIO PEREIRA DE MATOS,487,,97,714,Lindéia,290,639,Bairro,Lindéia,1,BARREIRO,30692260.0,"(-19.985291207186343, -44.05329880802582)",-19.985291207186343,-44.05329880802582
154,751676,11346200045,843585,113462,RUA,RUA,GERALDO PONGELLUPE,45,,87,703,Jardim dos Comerciários,5,975,Bairro,Letícia,9,VENDA NOVA,31640640.0,"(-19.799034973290283, -43.97656483142199)",-19.799034973290283,-43.97656483142199
155,717186,02200800234A,747631,22008,RUA,RUA,PROFESSORA AFONSINA MACHADO,234,A,296,1299,Candelária,282,910,Bairro,Candelária,9,VENDA NOVA,31510240.0,"(-19.81468110429628, -43.96839070232109)",-19.81468110429628,-43.96839070232109
156,752439,31151400755,833259,311514,AVE,AVENIDA,QUATRO MIL E ONZE,755,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,,"(-19.816892096482217, -43.91644330449099)",-19.816892096482217,-43.91644330449099
157,604143,08379700342,666508,83797,RUA,RUA,APOLO OITO,342,,225,1145,Átila de Paiva,216,205,Conjunto Habitacional,Átila de Paiva,1,BARREIRO,30640390.0,"(-19.977357880878863, -44.03114000239895)",-19.977357880878863,-44.03114000239895
158,32744,01032001997,842912,10320,ROD,RODOVIA,ANEL RODOVIARIO CELSO MELLO AZEVEDO,1997,,220,1140,Bonsucesso,248,911,Bairro,Bonsucesso,1,BARREIRO,30622033.0,"(-19.987160320907982, -43.97568819631288)",-19.987160320907982,-43.97568819631288
159,439461,04161500261,233895,41615,RUA,RUA,LUDGERO DOLABELA,261,,75,689,Gutierrez,174,103,Seção Suburbana,Terceira,7,OESTE,30441051.0,"(-19.93386020616029, -43.95983690096716)",-19.93386020616029,-43.95983690096716
160,367779,12575901081,414039,125759,RUA,RUA,JOSE HEMETERIO ANDRADE,1081,,18,623,Buritis,210,170,Bairro,Estoril,7,OESTE,30493180.0,"(-19.97938291292378, -43.96355708879928)",-19.97938291292378,-43.96355708879928
161,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
162,607396,07512700289B,683931,75127,RUA,RUA,ANTONIO RODRIGUES DA COSTA,289,B,33,638,Casa Branca,307,448,Bairro,Mariano de Abreu,3,LESTE,31050010.0,"(-19.8921156017279, -43.88715986399189)",-19.8921156017279,-43.88715986399189
163,675076,10893100145,753848,108931,RUA,RUA,FELIPE PEDROSO,145,,102,719,Mantiqueira,263,969,Bairro,Mantiqueira,9,VENDA NOVA,31655040.0,"(-19.791734388269717, -43.99025951780887)",-19.79173438826972,-43.99025951780887
164,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
165,137333,07269200903,145720,72692,RUA,RUA,CORONEL FRAGA,903,,36,641,São Luíz,320,374,Bairro,São Luíz,8,PAMPULHA,31270770.0,"(-19.850378881760655, -43.962255038325324)",-19.85037888176065,-43.96225503832533
166,640848,04199000671,633277,41990,AVE,AVENIDA,PADRE JOSE NASCIMENTO,671,,480,1490,Bairro das Indústrias I,219,219,Bairro,das Indústrias,1,BARREIRO,30610050.0,"(-19.956400734861653, -44.01383655945398)",-19.956400734861653,-44.01383655945398
167,443731,03261701035,455941,32617,RUA,RUA,GUSTAVO DA SILVEIRA,1035,,327,1331,Horto Florestal,97,430,Bairro,Santa Inês,3,LESTE,31080010.0,"(-19.893288654977294, -43.913394730787346)",-19.89328865497729,-43.91339473078735
168,410316,08011100028,129742,80111,RUA,RUA,COLINA,28,,169,793,São Salvador,107,743,Bairro,dos Coqueiros,5,NOROESTE,30881240.0,"(-19.896776234067396, -44.01663415050335)",-19.8967762340674,-44.01663415050335
169,373201,08009201156,372141,80092,ROD,RODOVIA,PRESIDENTE JUSCELINO KUBITSCHEK,1156,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30855500.0,"(-20.00271013491341, -43.96577639353343)",-20.00271013491341,-43.96577639353343
170,179628,03003100336,191443,30031,RUA,RUA,FREI ZACARIAS,336,,195,820,Xangri-lá,15,346,Bairro,Xangri-lá,8,PAMPULHA,31365700.0,"(-19.837694449333956, -44.019745646584404)",-19.83769444933396,-44.0197456465844
171,636879,07134300180,706792,71343,AVE,AVENIDA,BUENO SIQUEIRA,180,,149,773,Santa Rosa,57,313,Bairro,Santa Rosa,8,PAMPULHA,31255450.0,"(-19.866670345418207, -43.94406900285803)",-19.866670345418207,-43.94406900285803
172,604348,10298901350,664754,102989,RUA,RUA,SAO PEDRO DA ALDEIA,1350,,484,1494,Serra do Curral,249,488,Bairro,do Pilar,1,BARREIRO,30390000.0,"(-20.00355717662228, -43.98378335793082)",-20.00355717662228,-43.98378335793082
173,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
174,694486,07723600054A,899988,77236,RUA,RUA,NELCI VERA ADAM,54,A,90,706,Jatobá,252,210,Bairro,Itaipu,1,BARREIRO,30692291.0,"(-19.99004460685114, -44.056958147381714)",-19.99004460685114,-44.056958147381714
175,288105,07829500012,399407,78295,RUA,RUA,OTAVIANO DE CARVALHO,12,,231,1153,Vila Pinho,225,618,Bairro,Jatobá,1,BARREIRO,30670180.0,"(-19.999932010201533, -44.02653961537067)",-19.999932010201533,-44.02653961537067
176,386476,08200300066,311844,82003,RUA,RUA,VICENCIA,66,,159,783,São Gabriel,277,927,Bairro,São Gabriel,4,NORDESTE,31985130.0,"(-19.853702759614944, -43.90806980353463)",-19.853702759614944,-43.90806980353463
177,740137,31259800290,883997,312598,RUA,RUA,GILVANDER MOREIRA,290,,251,1176,Granja Werneck,321,985,Bairro,Solimões,6,NORTE,31873752.0,"(-19.79801334422626, -43.91263755123041)",-19.79801334422626,-43.91263755123041
178,314595,03506300205,449388,35063,RUA,RUA,IRLANDA,205,,83,699,Itapoã,34,308,Jardim,Atlântico,8,PAMPULHA,31710010.0,"(-19.840892001137018, -43.96636388784042)",-19.840892001137014,-43.96636388784042
179,65419,05999200275,22836,59992,RUA,RUA,SALINAS,275,,68,679,Floresta,303,130,Ex Colônia,Américo Werneck,3,LESTE,31015365.0,"(-19.909772996943875, -43.92960823973895)",-19.909772996943875,-43.92960823973895
180,713847,00990300026,828777,9903,PCA,PRACA,ENGENHEIRO FLAVIO GUTIERREZ,26,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210080.0,"(-19.95967598408153, -43.9134227224481)",-19.95967598408153,-43.9134227224481
181,448299,04182000064,259029,41820,RUA,RUA,DEZ,64,,208,835,Confisco,46,43,Bairro,Confisco,8,PAMPULHA,31360630.0,"(-19.86723706952028, -44.0219502144733)",-19.86723706952028,-44.0219502144733
182,26925,31356700179,896404,313567,BEC,BECO,FLOR DE SEDA,179,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,31873416.0,"(-19.80460905321319, -43.901342975028015)",-19.80460905321319,-43.901342975028015
183,524975,07793200137,570865,77932,RUA,RUA,PRIMEIRO DE MARCO,137,,302,1306,Comiteco,233,112,Bairro,Comiteco,2,CENTRO-SUL,30315190.0,"(-19.95328656970875, -43.922036634404996)",-19.95328656970875,-43.922036634405
184,544323,30430000013,383133,304300,RUA,RUA,ROSA CRISTINA,13,,417,1426,Vila Independência II,227,634,Bairro,Independência,1,BARREIRO,30672658.0,"(-20.01583789553758, -44.01888149741753)",-20.01583789553758,-44.01888149741753
185,705863,02662000242,767654,26620,ROD,RODOVIA,CAMILO TEIXEIRA DA COSTA,242,,81,695,Monte Azul,40,751,Bairro,Monte Azul,6,NORTE,31872810.0,"(-19.815270519201842, -43.88571762121505)",-19.81527051920184,-43.88571762121505
186,369457,30314400616,347508,303144,RUA,RUA,MARROM,616,,472,1481,Vitória,67,776,Bairro,Vitória,4,NORDESTE,31970735.0,"(-19.86210671981794, -43.884183090867474)",-19.86210671981794,-43.884183090867474
187,526803,11158300180,545753,111583,RUA,RUA,IRMA MARIA SOARES,180,,193,818,Rio Branco,310,971,Bairro,Visconde do Rio Branco,9,VENDA NOVA,31570140.0,"(-19.8124627562044, -43.980778854100016)",-19.8124627562044,-43.980778854100016
188,689438,30455502287,876343,304555,EST,ESTRADA,DAS ANTENAS,2287,,9,612,Baleia,245,440,Bairro,da Baleia,3,LESTE,,"(-19.943602974981744, -43.89031482481611)",-19.943602974981744,-43.89031482481611
189,361843,12314500175,324198,123145,RUA,RUA,JORGE MARINI,175,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97263246094935, -43.93104570466738)",-19.97263246094935,-43.93104570466738
190,237996,06604300331,345446,66043,RUA,RUA,SILVIO DE OLIVEIRA PACHECO,331,,192,817,Virgínia,149,277,Bairro,Camargos,7,OESTE,30521030.0,"(-19.94532649083958, -44.02091953290186)",-19.94532649083958,-44.02091953290186
191,575253,30355300020,636134,303553,RUA,RUA,QUATRO MIL DUZENTOS E OITENTA E QUATRO,20,,70,682,Gameleira,158,244,Bairro,da Gameleira,7,OESTE,,"(-19.93181804242299, -43.98544046971754)",-19.93181804242299,-43.98544046971754
192,612997,30452200190B,659935,304522,RUA,RUA,AGOSTINHO BRASELINO DA SILVA,190,B,180,805,Tirol,214,227,Bairro,do Tirol,1,BARREIRO,30662302.0,"(-19.993565657859847, -44.03889181957669)",-19.993565657859847,-44.03889181957669
193,632765,06223100391,687452,62231,RUA,RUA,SENHORA DO PORTO,391,,123,741,Palmeiras,211,498,Bairro,Palmeiras,7,OESTE,30575590.0,"(-19.97987073705109, -43.98260665193948)",-19.97987073705109,-43.98260665193948
194,119933,08330900047,110799,83309,RUA,RUA,THOME OLIVEIRA BUONINCONTRO,47,,142,766,Santa Helena,254,204,Bairro,Resplendor,1,BARREIRO,30642410.0,"(-19.986373766018612, -44.01137388772558)",-19.98637376601861,-44.01137388772558
195,757920,31151400850,832027,311514,AVE,AVENIDA,QUATRO MIL E ONZE,850,,251,1176,Granja Werneck,40,751,Bairro,Monte Azul,6,NORTE,,"(-19.81629689085215, -43.91568982786176)",-19.81629689085215,-43.91568982786176
196,382736,30314400435,356040,303144,RUA,RUA,MARROM,435,,472,1481,Vitória,67,776,Bairro,Vitória,4,NORDESTE,31970735.0,"(-19.863313815469247, -43.88567198786305)",-19.863313815469247,-43.88567198786305
197,361843,12314500175,324198,123145,RUA,RUA,JORGE MARINI,175,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320550.0,"(-19.97263246094935, -43.93104570466738)",-19.97263246094935,-43.93104570466738
198,621181,03800500350,708713,38005,RUA,RUA,RODRIGO OTAVIO COUTINHO,350,,13,618,Belvedere,209,122,Bairro,Belvedere,2,CENTRO-SUL,30320200.0,"(-19.97621416782045, -43.94180636293634)",-19.97621416782045,-43.94180636293634
199,755078,10663300580,802799,106633,AVE,AVENIDA,JOSE DE PATROCINIO PONTES,580,,101,718,Mangabeiras,312,109,Bairro,das Mangabeiras,2,CENTRO-SUL,30210090.0,"(-19.955052537968758, -43.907608387557005)",-19.95505253796876,-43.907608387557005
200,613850,11448000555,708378,114480,RUA,RUA,EDELTONIO FROTA CRUZ,555,,182,807,Garças,17,303,Bairro,das Garças,8,PAMPULHA,31545050.0,"(-19.836085905611018, -44.000812939580605)",-19.836085905611014,-44.000812939580605
201,388787,09968000070,468047,99680,RUA,RUA,BOM JESUS DA PENHA,70,,151,775,Santa Terezinha,48,329,Bairro,Itatiaia,8,PAMPULHA,31365190.0,"(-19.87141540304433, -44.00414474793603)",-19.87141540304433,-44.00414474793603
202,467805,30468400128,504209,304684,BEC,BECO,DOS GORDOS,128,,313,1317,Conjunto Taquaril,100,453,Bairro,Vera Cruz,3,LESTE,,"(-19.911110719177493, -43.877278139085725)",-19.911110719177493,-43.877278139085725
203,690257,31253400160,881955,312534,RUA,RUA,POVO FELIZ,160,,251,1176,Granja Werneck,321,985,Bairro,Solimões,6,NORTE,31748720.0,"(-19.802941758305405, -43.92034325593958)",-19.802941758305405,-43.92034325593958
204,744087,07269200546,865833,72692,RUA,RUA,CORONEL FRAGA,546,,36,641,São Luíz,320,374,Bairro,São Luíz,8,PAMPULHA,31270770.0,"(-19.85104788015419, -43.95900768097756)",-19.85104788015419,-43.95900768097756
